"id","summary_id","participant_key","participant_label","participant_kind","opponent_key","won","side","opponent_side","matchup","total_force_spent","total_force_regen","ending_force","ending_hp","ending_armor","low_force_windows","grip_cripple_events","saber_throw_punishes","knockdown_events","late_defense_spends","opening_tactic","primary_issue","spent_neutral","spent_advantage","spent_disadvantage","spent_panic","spent_finishing","force_push","force_pull","force_grip","force_drain","force_rage","force_absorb","force_protect","force_heal","force_speed","force_seeing","force_unknown"
"990","495","user:jundon","jundon","1","user:void","0","2","2","3","497","497","100","-13","39","18","3","5","1","0","seeing","low_force","66","0","74","218","139","0","0","0","0","0","0","0","0","0","497","0"
"991","496","user:jundon","jundon","1","user:void","1","2","2","3","298","276","78","82","0","0","0","5","1","0","seeing","saber_throw","110","0","40","0","148","0","0","0","0","0","0","0","0","0","298","0"
"992","496","user:void","void","1","user:jundon","0","2","2","3","366","366","100","-10","0","7","0","3","0","0","seeing","low_force","133","0","109","124","0","0","0","0","0","0","0","0","0","0","366","0"
"993","497","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","302","202","0","20","98","24","0","0","1","0","seeing","low_force","77","0","20","181","24","0","0","0","0","0","0","0","0","0","302","0"
"994","497","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","364","335","100","-11","0","12","0","7","1","0","drain","low_force","65","0","5","191","103","20","149","0","195","0","0","0","0","0","0","0"
"995","498","bot:/botfiles/hardds.jkb","Imperial","0","user:void","1","2","2","3","427","374","47","84","38","7","0","4","1","0","drain","low_force","78","40","44","98","167","18","194","0","215","0","0","0","0","0","0","0"
"996","498","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","412","412","80","0","0","25","0","2","0","0","seeing","low_force","33","0","165","174","40","0","0","0","0","0","0","0","0","0","412","0"
"997","499","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","1057","965","2","66","37","40","3","3","2","0","seeing","low_force","121","31","285","352","268","0","0","0","0","0","0","0","0","0","1057","0"
"998","499","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","1151","1084","100","-5","0","60","3","8","2","0","pull","low_force","88","19","344","497","203","219","309","238","385","0","0","0","0","0","0","0"
"999","500","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","755","678","23","54","9","37","1","3","2","0","seeing","low_force","155","34","72","264","230","0","0","0","0","0","0","0","0","0","755","0"
"1000","500","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","806","779","100","-6","0","40","0","8","2","0","drain","low_force","36","0","253","363","154","153","235","94","324","0","0","0","0","0","0","0"
"1001","501","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","439","339","0","60","39","19","0","2","0","0","seeing","low_force","132","0","68","127","112","0","0","0","0","0","0","0","0","0","439","0"
"1002","501","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","464","385","100","-5","0","9","2","5","2","0","pull","low_force","27","0","163","264","10","77","173","20","194","0","0","0","0","0","0","0"
"1003","502","bot:/botfiles/hardds.jkb","Imperial","0","user:void","1","2","2","3","2001","1922","21","51","0","106","2","12","3","0","drain","low_force","246","47","299","848","561","133","851","300","717","0","0","0","0","0","0","0"
"1004","502","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","1673","1673","100","-1","0","85","4","6","5","0","unknown","low_force","76","0","346","880","371","0","0","0","0","0","0","0","0","0","1673","0"
"1005","503","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","71","0","23","100","100","0","0","0","0","0","seeing","low_force","0","0","65","0","6","0","0","0","0","0","0","0","0","0","71","0"
"1006","503","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","0","0","100","-8","100","0","1","0","1","0","","grip_control","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007","504","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","881","787","6","78","0","37","3","7","1","0","pull","low_force","213","20","196","272","180","19","417","67","378","0","0","0","0","0","0","0"
"1008","504","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","778","778","100","0","37","21","1","2","2","0","seeing","low_force","288","0","153","180","157","0","0","0","0","0","0","0","0","0","778","0"
"1009","505","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","255","162","7","20","100","12","0","0","0","0","seeing","low_force","0","0","127","128","0","0","0","0","0","0","0","0","0","0","255","0"
"1010","505","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","225","217","100","-1","0","4","1","7","0","0","push","low_force","5","0","59","77","84","19","105","0","101","0","0","0","0","0","0","0"
"1011","506","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","1042","942","0","78","37","55","3","3","4","0","unknown","low_force","88","15","273","413","253","0","0","0","0","0","0","0","0","0","1042","0"
"1012","506","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","1228","1223","100","-24","0","53","2","7","4","0","drain","low_force","136","0","318","357","417","154","367","233","474","0","0","0","0","0","0","0"
"1013","507","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","348","319","71","68","38","9","1","3","0","0","pull","low_force","0","0","110","75","163","42","125","0","177","0","0","0","0","0","0","4"
"1014","507","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","337","316","100","-28","0","5","0","1","1","0","seeing","low_force","42","44","67","175","9","0","0","0","0","0","0","0","0","0","337","0"
"1015","508","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","515","429","14","88","6","28","1","4","0","0","speed","low_force","157","29","105","168","56","25","156","60","250","0","0","0","0","24","0","0"
"1016","508","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","490","490","100","-2","68","11","1","1","1","0","unknown","low_force","67","0","247","93","83","0","0","0","0","0","0","0","0","0","490","0"
"1017","509","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","351","272","15","75","0","19","0","2","2","0","seeing","low_force","31","0","266","29","25","0","0","0","0","0","0","0","0","0","351","0"
"1018","509","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","392","392","100","-8","96","7","3","0","2","0","grip","low_force","134","83","130","45","0","38","128","45","181","0","0","0","0","0","0","0"
"1019","510","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","266","170","4","96","99","18","3","1","0","0","push","low_force","107","0","109","31","19","44","19","98","105","0","0","0","0","0","0","0"
"1020","510","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","307","307","100","-8","40","1","1","2","1","0","seeing","low_force","12","0","280","1","14","0","0","0","0","0","0","0","0","0","307","0"
"1021","511","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","200","165","65","66","0","3","0","4","1","0","grip","low_force","5","0","68","43","84","19","96","25","60","0","0","0","0","0","0","0"
"1022","511","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","159","159","100","0","69","8","0","1","1","0","unknown","low_force","20","0","90","49","0","0","0","0","0","0","0","0","0","0","159","0"
"1023","512","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","1064","976","12","40","66","82","0","2","2","0","seeing","low_force","122","0","164","652","126","0","0","0","0","0","0","0","0","0","1064","0"
"1024","512","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","1238","1172","100","-6","0","77","1","8","4","0","pull","low_force","60","0","156","730","292","210","513","0","515","0","0","0","0","0","0","0"
"1025","513","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","303","222","19","100","39","6","0","3","0","0","pull","low_force","30","0","40","71","162","0","154","0","149","0","0","0","0","0","0","0"
"1026","513","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","203","203","100","0","99","15","0","0","1","0","seeing","low_force","40","0","26","137","0","0","0","0","0","0","0","0","0","0","203","0"
"1027","514","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","820","720","0","70","66","33","1","1","4","0","seeing","low_force","69","22","124","357","248","0","0","0","0","0","0","0","0","0","820","0"
"1028","514","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","756","686","100","-11","0","57","1","3","4","0","push","low_force","5","0","114","447","190","94","192","52","418","0","0","0","0","0","0","0"
"1029","515","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","1029","939","4","48","36","65","0","4","5","0","unknown","low_force","187","4","144","517","177","0","0","0","0","0","0","0","0","0","1029","0"
"1030","515","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","1202","1190","100","-1","0","35","1","9","6","0","push","low_force","95","0","266","418","423","222","349","12","561","0","0","0","0","0","0","58"
"1031","516","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","1","2","2","3","2315","2226","11","56","0","129","1","11","4","0","speed","low_force","340","60","390","1126","399","129","1150","24","988","0","0","0","0","24","0","0"
"1032","516","user:void","void","1","bot:/botfiles/hardds4.jkb","0","2","2","3","1881","1846","100","-4","0","125","0","6","7","0","unknown","low_force","311","0","359","887","324","0","0","0","0","0","0","0","0","0","1881","0"
"1033","517","user:socrates","socrates","1","user:void","1","2","2","3","519","419","0","24","10","28","0","5","1","0","seeing","low_force","0","0","92","362","65","0","0","0","0","0","0","0","0","0","519","0"
"1034","517","user:void","void","1","user:socrates","0","2","2","3","514","445","100","-7","0","17","0","7","2","0","unknown","low_force","0","0","90","141","283","0","0","0","0","0","0","0","0","0","514","0"
"1035","518","user:socrates","socrates","1","user:void","1","2","2","3","998","898","0","26","0","44","2","9","3","0","seeing","low_force","296","19","98","450","135","0","0","0","0","0","0","0","0","0","998","0"
"1036","518","user:void","void","1","user:socrates","0","2","2","3","982","926","100","-12","0","30","0","10","1","0","unknown","low_force","190","0","247","330","215","0","0","0","0","0","0","0","0","0","982","0"
"1037","519","user:void","void","1","user:socrates","1","2","2","3","455","355","0","35","0","7","0","6","1","0","seeing","low_force","24","0","25","128","278","0","0","0","0","0","0","0","0","0","455","0"
"1038","519","user:socrates","socrates","1","user:void","0","2","2","3","461","411","100","-4","0","24","1","5","2","0","seeing","low_force","26","0","130","300","5","0","0","0","0","0","0","0","0","0","461","0"
"1039","520","user:socrates","socrates","1","user:void","1","2","2","3","1274","1210","30","1","0","64","1","8","1","0","seeing","low_force","217","0","276","611","170","0","0","0","0","0","0","0","0","0","1274","0"
"1040","520","user:void","void","1","user:socrates","0","2","2","3","1124","1043","100","-14","38","39","2","6","3","0","unknown","low_force","255","122","164","411","172","0","0","0","0","0","0","0","0","0","1124","0"
"1041","521","user:socrates","socrates","1","user:void","1","2","2","3","510","410","0","78","40","45","1","3","0","0","seeing","low_force","40","0","64","406","0","0","0","0","0","0","0","0","0","0","510","0"
"1042","521","user:void","void","1","user:socrates","0","2","2","3","383","302","100","0","0","6","0","9","2","0","seeing","low_force","26","0","40","137","180","0","0","0","0","0","0","0","0","0","383","0"
"1043","522","user:void","void","1","user:socrates","1","2","2","3","395","342","41","40","40","0","0","4","4","0","seeing","saber_throw","87","0","93","0","215","0","0","0","0","0","0","0","0","0","395","0"
"1044","522","user:socrates","socrates","1","user:void","0","2","2","3","539","459","100","-8","38","22","3","2","2","0","seeing","low_force","80","0","217","242","0","0","0","0","0","0","0","0","0","0","539","0"
"1045","523","user:void","void","1","user:socrates","1","2","2","3","4275","4227","52","53","0","173","6","14","5","0","unknown","low_force","801","15","810","1421","1228","0","0","0","0","0","0","0","0","0","4275","0"
"1046","523","user:socrates","socrates","1","user:void","0","2","2","3","4383","4383","100","-2","0","228","8","9","5","0","seeing","low_force","831","75","1048","1854","575","0","0","0","0","0","0","0","0","0","4383","0"
"1047","524","user:socrates","socrates","1","user:void","1","2","2","3","437","341","4","26","56","22","2","2","2","0","seeing","low_force","20","0","216","201","0","0","0","0","0","0","0","0","0","0","437","0"
"1048","524","user:void","void","1","user:socrates","0","2","2","3","296","282","100","-2","0","9","0","8","2","0","unknown","low_force","6","0","67","72","151","0","0","0","0","0","0","0","0","0","296","0"
"1049","525","iphash:eee2a3ba","couchlaptop","2","user:socrates","1","2","2","3","418","322","4","76","40","12","1","2","0","0","seeing","low_force","96","20","167","96","39","0","0","0","0","0","0","0","0","0","418","0"
"1050","525","user:socrates","socrates","1","iphash:eee2a3ba","0","2","2","3","299","224","100","-6","0","7","1","8","3","0","seeing","low_force","0","30","119","105","45","0","0","0","0","0","0","0","0","0","299","0"
"1051","526","iphash:eee2a3ba","couchlaptop","2","user:socrates","1","2","2","3","412","325","7","68","0","14","0","6","1","0","seeing","low_force","20","0","60","177","155","0","0","0","0","0","0","0","0","0","412","0"
"1052","526","user:socrates","socrates","1","iphash:eee2a3ba","0","2","2","3","296","230","100","0","69","19","0","2","1","0","seeing","low_force","51","0","79","166","0","0","0","0","0","0","0","0","0","0","296","0"
"1053","527","iphash:eee2a3ba","couchlaptop","2","user:socrates","1","2","2","3","854","761","7","90","67","49","4","1","0","0","seeing","low_force","210","0","193","437","14","0","0","0","0","0","0","0","0","0","854","0"
"1054","527","user:socrates","socrates","1","iphash:eee2a3ba","0","2","2","3","746","746","100","-4","0","10","0","8","3","0","seeing","low_force","0","0","222","236","288","0","0","0","0","0","0","0","0","0","746","0"
"1055","528","user:void","void","1","user:socrates","1","2","2","3","546","491","39","68","0","7","0","8","1","0","seeing","low_force","86","0","41","79","340","0","0","0","0","0","0","0","0","0","546","0"
"1056","528","user:socrates","socrates","1","user:void","0","2","2","3","490","402","100","-18","39","29","1","3","2","0","seeing","low_force","78","0","147","265","0","0","0","0","0","0","0","0","0","0","490","0"
"1057","529","user:void","void","1","user:socrates","1","2","2","3","1093","1008","15","96","99","44","3","0","2","0","seeing","low_force","293","15","88","372","325","0","0","0","0","0","0","0","0","0","1093","0"
"1058","529","user:socrates","socrates","1","user:void","0","2","2","3","1060","1047","100","-18","0","57","1","3","4","0","seeing","low_force","217","0","178","600","65","0","0","0","0","0","0","0","0","0","1060","0"
"1059","530","user:void","void","1","user:socrates","1","2","2","3","365","283","18","80","30","1","4","1","0","0","seeing","grip_control","130","61","90","20","64","0","0","0","0","0","0","0","0","0","365","0"
"1060","530","user:socrates","socrates","1","user:void","0","2","2","3","278","278","100","-6","0","4","0","4","1","0","seeing","low_force","0","0","256","22","0","0","0","0","0","0","0","0","0","0","278","0"
"1061","531","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","703","606","3","66","8","38","1","4","1","0","seeing","low_force","97","0","203","300","103","0","0","0","0","0","0","0","0","0","703","0"
"1062","531","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","728","728","100","-9","0","20","1","5","3","0","speed","low_force","85","20","153","135","335","76","222","105","320","0","0","0","0","5","0","0"
"1063","532","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","732","632","0","12","38","34","0","2","1","0","seeing","low_force","145","48","165","248","126","0","0","0","0","0","0","0","0","0","732","0"
"1064","532","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","795","727","100","-9","0","32","2","7","2","0","push","low_force","35","0","267","369","124","95","272","24","404","0","0","0","0","0","0","0"
"1065","533","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","399","317","12","72","39","22","1","2","1","0","unknown","low_force","122","0","42","170","65","0","0","0","0","0","0","0","0","0","399","0"
"1066","533","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","475","427","100","-7","0","18","1","8","2","0","pull","low_force","31","0","215","164","65","81","182","61","151","0","0","0","0","0","0","0"
"1067","534","bot:/botfiles/hardds.jkb","Imperial","0","user:void","1","2","2","3","207","120","13","100","99","13","0","0","0","0","pull","low_force","5","0","145","13","44","0","134","73","0","0","0","0","0","0","0","0"
"1068","534","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","0","0","100","-26","0","0","1","4","1","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1069","535","user:jundon","jundon","1","bot:/botfiles/hardds4.jkb","1","2","2","3","746","671","25","76","10","30","0","3","3","0","unknown","low_force","103","24","144","252","223","0","0","0","0","0","0","0","0","0","746","0"
"1070","535","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:jundon","0","2","2","3","838","763","100","-2","0","55","0","6","1","0","pull","low_force","40","35","197","427","139","71","474","0","261","0","0","0","0","0","0","32"
"1071","536","user:jundon","jundon","1","user:void","1","2","2","3","701","609","2","48","0","19","0","8","3","0","seeing","low_force","25","0","258","249","169","0","0","0","0","0","0","0","0","0","701","0"
"1072","536","user:void","void","1","user:jundon","0","2","2","3","706","618","100","-13","0","28","0","5","1","0","seeing","low_force","211","4","132","236","123","0","0","0","0","0","0","0","0","0","706","0"
"1073","537","user:jundon","jundon","1","user:void","1","2","2","3","494","400","6","60","36","7","1","4","1","0","seeing","low_force","228","38","60","63","105","0","0","0","0","0","0","0","0","0","494","0"
"1074","537","user:void","void","1","user:jundon","0","2","2","3","552","528","100","-8","0","10","0","5","2","0","seeing","low_force","159","0","257","132","4","0","0","0","0","0","0","0","0","0","552","0"
"1075","538","user:jundon","jundon","1","user:void","1","2","2","3","287","197","4","60","38","11","0","4","0","0","seeing","low_force","59","0","122","106","0","0","0","0","0","0","0","0","0","0","287","0"
"1076","538","user:void","void","1","user:jundon","0","2","2","3","221","200","100","-5","0","2","0","8","0","0","seeing","saber_throw","26","0","85","60","50","0","0","0","0","0","0","0","0","0","221","0"
"1077","539","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/mediumds.jkb","1","2","2","3","352","267","9","54","39","28","2","2","0","0","unknown","low_force","0","0","220","76","56","0","0","0","0","0","0","0","0","0","352","0"
"1078","539","bot:/botfiles/mediumds.jkb","Saboteur","0","iphash:fa31973a","0","2","2","3","445","421","100","-3","99","1","2","1","1","0","pull","low_force","51","5","274","110","5","20","169","126","80","50","0","0","0","0","0","0"
"1079","540","user:void","void","1","bot:/botfiles/mediumds.jkb","1","2","2","3","71","0","23","100","100","0","0","0","0","0","seeing","low_force","0","0","65","0","6","0","0","0","0","0","0","0","0","0","71","0"
"1080","540","bot:/botfiles/mediumds.jkb","Cultist^7[0]","0","user:void","0","2","2","3","0","0","100","-8","100","0","1","0","0","0","","grip_control","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1081","541","bot:/botfiles/mediumds.jkb","Cultist^7[0]","0","user:void","1","2","2","3","408","345","37","79","0","5","1","3","1","0","pull","low_force","54","35","253","37","29","59","164","10","125","0","0","0","0","50","0","0"
"1082","541","user:void","void","1","bot:/botfiles/mediumds.jkb","0","2","2","3","279","279","100","0","10","7","0","2","1","0","unknown","low_force","72","0","177","26","4","0","0","0","0","0","0","0","0","0","279","0"
"1083","542","bot:/botfiles/mediumds.jkb","Cultist^7[0]","0","user:void","1","2","2","3","209","130","21","100","100","5","0","0","0","0","speed","low_force","5","0","199","5","0","20","80","84","0","0","0","0","0","25","0","0"
"1084","542","user:void","void","1","bot:/botfiles/mediumds.jkb","0","2","2","3","0","0","100","-6","39","0","1","4","0","0","unknown","saber_throw","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1085","543","bot:/botfiles/hardds4.jkb","New_Reborn","0","user:void","1","2","2","3","404","339","35","92","98","9","3","0","1","0","push","low_force","111","0","139","149","5","63","165","20","106","0","0","0","0","50","0","0"
"1086","543","user:void","void","1","bot:/botfiles/hardds4.jkb","0","2","2","3","341","341","100","0","68","2","0","3","1","0","seeing","low_force","90","0","158","40","53","0","0","0","0","0","0","0","0","0","341","0"
"1087","544","bot:/botfiles/hardds4.jkb","New_Reborn","0","user:void","1","2","2","3","1003","946","43","80","38","49","1","4","2","0","drain","low_force","172","0","373","353","105","58","478","217","250","0","0","0","0","0","0","0"
"1088","544","user:void","void","1","bot:/botfiles/hardds4.jkb","0","2","2","3","882","882","100","-8","0","21","3","7","3","0","seeing","low_force","5","0","452","208","217","0","0","0","0","0","0","0","0","0","882","0"
"1089","545","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:fa31973a","1","2","2","3","333","241","8","98","39","20","1","0","0","0","speed","low_force","98","0","185","50","0","19","182","107","0","0","0","0","0","25","0","0"
"1090","545","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds4.jkb","0","2","2","3","172","157","100","-6","0","0","1","4","2","0","unknown","saber_throw","15","0","132","0","25","0","0","0","0","0","0","0","0","0","172","0"
"1091","546","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds4.jkb","1","2","2","3","92","41","43","100","100","0","0","0","0","0","seeing","forced_entries","0","0","65","0","27","0","0","0","0","0","0","0","0","0","92","0"
"1092","546","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:fa31973a","0","2","2","3","0","0","100","-8","100","0","1","0","0","0","","grip_control","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1093","547","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:fa31973a","1","2","2","3","2484","2416","32","64","0","154","4","9","4","0","push","low_force","394","5","386","1323","376","251","689","328","1164","0","0","0","0","0","0","52"
"1094","547","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds4.jkb","0","2","2","3","2101","2101","100","-4","0","97","4","3","4","0","seeing","low_force","277","0","351","811","662","0","0","0","0","0","0","0","0","0","2101","0"
"1095","548","iphash:fa31973a","^0-=^3'/^7o^3!^0d^0=-^6","2","bot:/botfiles/hardds4.jkb","1","2","2","3","421","362","41","10","10","5","1","3","2","0","seeing","low_force","33","0","112","247","29","0","0","0","0","0","0","0","0","0","421","0"
"1096","548","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:fa31973a","0","2","2","3","548","473","100","0","0","41","1","5","1","0","drain","low_force","90","0","120","214","124","80","189","114","115","0","0","0","0","50","0","0"
"1097","549","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","1698","1607","9","100","0","62","4","5","4","0","unknown","low_force","309","0","331","495","563","0","0","0","0","0","0","0","0","0","1698","0"
"1098","549","bot:/botfiles/hardds4.jkb","New_Reborn","0","user:void","0","2","2","3","1855","1759","100","-4","0","138","3","3","5","0","pull","low_force","263","0","598","780","214","242","533","489","515","0","0","0","0","76","0","0"
"1099","550","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","1701","1601","0","44","6","80","1","4","3","0","seeing","low_force","67","0","595","626","413","0","0","0","0","0","0","0","0","0","1701","0"
"1100","550","bot:/botfiles/hardds4.jkb","New_Reborn","0","user:void","0","2","2","3","1919","1839","100","-4","0","124","5","6","3","0","drain","low_force","471","10","289","1025","124","104","734","133","890","0","0","0","0","58","0","0"
"1101","551","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","455","372","17","100","99","15","0","2","0","0","pull","low_force","40","40","50","161","164","0","276","0","179","0","0","0","0","0","0","0"
"1102","551","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","361","361","100","0","10","26","0","3","1","0","seeing","low_force","33","0","78","220","30","0","0","0","0","0","0","0","0","0","361","0"
"1103","552","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","1573","1552","79","45","5","88","3","4","4","0","push","low_force","128","20","196","904","325","213","699","115","482","58","0","0","0","0","0","6"
"1104","552","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","1429","1429","100","-16","3","99","2","6","5","0","seeing","low_force","62","0","304","745","318","0","0","0","0","0","0","0","0","0","1429","0"
"1105","553","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","1","2","2","3","291","204","7","88","100","7","0","0","1","0","seeing","low_force","4","0","99","46","142","0","0","0","0","0","0","0","0","0","291","0"
"1106","553","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","0","2","2","3","184","92","100","-8","99","10","2","0","0","0","pull","low_force","89","0","0","86","9","0","23","0","85","0","0","0","0","76","0","0"
"1107","554","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","1","2","2","3","1197","1136","33","52","69","110","0","1","2","0","seeing","low_force","63","0","212","659","263","0","0","0","0","0","0","0","0","0","1197","0"
"1108","554","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","0","2","2","3","1211","1131","100","-4","66","78","3","2","5","0","pull","low_force","86","15","124","612","374","147","458","0","536","0","0","0","0","70","0","0"
"1109","555","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","767","696","29","100","93","24","7","0","3","0","pull","low_force","227","54","204","219","63","201","167","0","399","0","0","0","0","0","0","0"
"1110","555","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","772","772","100","0","10","19","0","3","2","0","seeing","low_force","167","0","453","111","41","0","0","0","0","0","0","0","0","0","772","0"
"1111","556","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","469","389","20","100","76","11","3","0","0","0","pull","low_force","44","19","223","118","65","19","352","73","25","0","0","0","0","0","0","0"
"1112","556","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","292","292","100","-11","10","4","1","4","0","0","seeing","low_force","0","0","170","103","19","0","0","0","0","0","0","0","0","0","292","0"
"1113","557","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","275","188","13","94","100","13","3","0","0","0","grip","low_force","0","0","213","62","0","0","180","90","5","0","0","0","0","0","0","0"
"1114","557","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","119","103","100","-5","10","0","2","3","1","0","unknown","saber_throw","0","0","100","0","19","0","0","0","0","0","0","0","0","0","119","0"
"1115","558","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","1296","1210","14","100","37","87","7","3","2","0","push","low_force","243","19","282","534","218","165","555","190","386","0","0","0","0","0","0","0"
"1116","558","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","1321","1321","100","-6","0","45","3","5","4","0","seeing","low_force","47","0","460","436","378","0","0","0","0","0","0","0","0","0","1321","0"
"1117","559","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","413","314","1","100","57","9","2","0","0","0","pull","low_force","98","0","161","89","65","49","192","32","140","0","0","0","0","0","0","0"
"1118","559","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","239","239","100","-2","99","14","1","0","1","0","seeing","low_force","87","0","43","109","0","0","0","0","0","0","0","0","0","0","239","0"
"1119","560","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","1","2","2","3","793","726","33","64","7","30","2","6","2","0","pull","low_force","132","0","96","387","178","52","339","20","382","0","0","0","0","0","0","0"
"1120","560","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","0","2","2","3","649","649","100","-9","38","56","0","2","2","0","seeing","low_force","113","0","112","356","68","0","0","0","0","0","0","0","0","0","649","0"
"1121","561","iphash:f51458ac","^7Padawan","2","bot:/botfiles/hardds4.jkb","1","2","2","3","250","152","0","100","100","3","0","0","0","0","seeing","low_force","0","0","61","45","144","0","0","0","0","0","0","0","0","0","250","0"
"1122","561","bot:/botfiles/hardds4.jkb","New_Reborn","0","iphash:f51458ac","0","2","2","3","151","69","100","-7","100","11","1","0","0","0","rage","low_force","0","0","0","151","0","20","19","0","62","50","0","0","0","0","0","0"
